@relation 'dataset_recsys-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R18,20-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R19,30,37,39,42,48,50,64,67,69-70,72,79-weka.filters.unsupervised.attribute.NominalToString-Cfirst-last-weka.filters.unsupervised.attribute.Remove-R19-weka.filters.unsupervised.attribute.Remove-R69-weka.filters.unsupervised.attribute.Remove-R49-weka.filters.unsupervised.attribute.Remove-R47-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R32-weka.filters.unsupervised.attribute.Remove-R80-weka.filters.unsupervised.attribute.Remove-R79-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.Remove-R88-weka.filters.unsupervised.attribute.Remove-R3-7,9-10,12,14,18-19,21-24,27,30-35,37-38,40,42,46,48-50,53,55-58,62,67,70,72-74,83,86-weka.filters.unsupervised.attribute.NumericToNominal-R5,6,7,17,18,27,42,44-weka.filters.unsupervised.attribute.Remove-R1-47,50-55,57-60'

@attribute user_count numeric
@attribute movie_count numeric
@attribute imdb_release_date_tweet_diff_minutes string

@data
1,2,3830017
38,33,1612360
37,2,375462
23,235,12522
7,21,8217704
13,1079,29805
2,110,856425
21,102,8406286
4,20,1471308
28,4,4838029
60,893,140750
19,893,140754
4,486,302035
5,959,294835
26,1,9363896
170,5,15417
3,893,140757
36,14,5586838
290,184,12538
17,58,18163799
28,33,38901179
17,56,14444280
17,25,11369880
17,14,8469660
68,28,20796122
9,968,538143
13,386,19743
42,241,22624
59,241,22624
51,1942,281884
2,12,-284034
25,415,412925
3,10,1179006
43,25,4374366
64,340,80226
45,386,19747
28,1178,150850
33,386,19751
11,42,-406
1,42,-406
23,386,19754
49,154,19754
50,31,23962694
29,386,19756
69,386,19756
25,1079,29837
33,4,947178
2,1905,130699
51,266,201260
75,338,12560
151,408,140781
6,16,160942
10,19,12700402
69,23,2328142
74,13,13194325
74,6,11843666
74,8,10412246
74,21,17622386
74,3,2761587
74,7,3033747
74,8,4061907
7,386,19769
74,88,8436570
74,248,1824151
14,1220,211352
20,340,80252
74,14,6420633
19,65,3658654
4,235,12575
48,486,302076
8,1842,312157
29,125,2983357
19,386,19777
11,1079,29859
37,62,-10460
11,508,405759
4,46,5100163
29,241,22665
6,546,513706
16,22,24063467
6,389,624647
10,10,6249228
4,1178,150889
74,6,1662889
3,1905,130730
3,386,19790
3,1942,281931
9,5,169612
3,893,140812
19,1098,60114
19,511,302094
40,235,12595
23,133,1471378
55,163,10253939
8,4,13345620
6,253,80282
23,1942,281943
14,551,201303
24,14,8980926
1,893,140828
12,110,546849
8,235,12609
3,386,19811
19,18,19811
4,1842,312192
26,1079,29892
33,1,19029312
3,893,140834
31,796,644835
19,35,10442536
19,198,2449157
1,72,2539817
19,968,538217
19,120,806118
19,49,11060299
129,1,31034539
20,14,23431401
29,39,21264
37,340,80305
52,179,675085
41,9,713966
191,42,1635507
79,37,11259089
22,1079,29911
46,19,12508952
14,165,231576
37,1208,241656
7,287,194137
7,644,264698
7,1842,312219
61,22,16080219
9,1,261820
7,483,554080
7,1079,29920
11,1079,29920
7,336,937181
7,1098,60161
61,814,433122
13,411,171104
24,10,13701286
24,19,18698147
35,19,12508967
24,6,4334148
33,253,80328
2,893,140868
24,13,1635528
34,30,1252549
24,16,9709669
2,893,140869
2,18,987529
311,338,12650
55,325,52970
16,4,13466631
31,67,1985517
10,228,626160
11,893,140881
114,5,80346
4,893,140888
1,88,8194809
1,893,140889
311,325,52991
6,62,-10366
23,103,7186813
19,95,29852355
27,228,626177
54,2,1844417
6,411,171142
488,3,7376842
4,10,2318183
21,8,11178504
66,163,10254025
66,39,181226
26,86,5808687
5,1079,29968
26,4,2933068
30,62,-10350
30,253,80370
3,386,19890
26,18,3558033
89,39,181238
15,9,6373180
32,235,12700
4,1220,211483
120,872,120765
10,338,12708
14,14,6944932
14,62,-10326
14,253,80393
32,386,19914
14,893,140934
14,1178,151015
30,227,574315
14,1905,130855
14,386,19919
9,54,604562
14,56,14444463
5,165,231672
2,1178,151035
3,1178,151036
21,154,19937
35,13,2260642
18,340,80423
17,1,?
28,270,191365
17,347,325285
26,17,7381225
3,1178,151047
26,7,4021767
26,76,11836648
26,348,231688
1,348,231688
14,602,221610
26,32,13970730
3,23,15533130
47,236,292174
33,893,140977
5,102,5284599
61,20,13419222
115,204,130902
29,1079,30043
33,76,574365
26,2,9243232
116,253,80456
23,609,544136
116,26,332516
22,241,22857
26,54,604623
15,15,878286
68,33,554227
96,386,19990
96,24,1249811
2,29,3438613
4,386,19993
191,19,4203197
12,95,123742
13,1098,60322
25,319,251904
23,885,264868
30,72,859589
47,88,283589
31,73,1733671
124,154,20012
14,45,1128814
9,20,6914736
4,235,12819
70,117,806319
93,2,976180
56,128,362806
22,340,80509
168,240,90650
4,325,53158
21,1905,130984
2,9,1794186
2,235,12852
13,33,6998354
19,340,80535
290,1178,151158
10,17,2146944
26,142,272125
6,344,538466
92,111,224611
64,26,-10167
32,3,32880936
32,81,272144
26,2,?
54,55,696948
54,40,856788
229,17,7381369
68,11,?
8,66,1219676
4,80,1270080
8,294,524101
65,16,6834185
13,87,?
95,10,12882249
25,20,12909
25,184,12910
25,39,6862990
25,1079,30190
25,18,20111
120,893,141136
70,872,120976
40,228,503960
14,6,858266
1,1842,312512
20,1,6134433
3,1208,241956
190,2,10221167
31,893,141178
7,142,272223
32,28,4818245
63,325,53292
23,56,?
56,486,302476
39,21,6310096
1,893,141197
16,26,12892399
155,12,3840564
31,21,2772097
14,235,12999
32,7,5392899
95,2,6128752
514,21,38777813
58,2,34672373
514,7,9697074
514,84,7764535
514,26,5595955
514,29,5345335
514,31,8497497
514,39,6863098
33,25,1229878
514,4,18547320
514,8,8981340
514,5,4193341
1,338,13026
35,40,70633
37,253,80725
165,1,3870865
6,42,88
38,4,112469
3,338,13051
8,253,80733
5,893,141275
6,627,473858
95,88,8195206
89,95,90895
50,521,615060
1,5,170100
13,72,859869
71,1079,30372
19,325,53427
41,1079,30387
74,146,1219890
2,10,12341011
187,325,53435
50,1220,211898
37,35,8689180
37,7,9414882
37,262,504163
49,386,20323
139,44,1794463
37,192,10110464
32,184,13131
2,3,1111854
2,1079,30414
95,57,17126155
95,28,15576715
14,386,20337
8,49,13138
8,10,636719
8,1905,131279
8,266,201840
140,184,13142
78,386,20349
10,893,141369
78,5,10270
95,35,12945851
10,291,334332
60,609,544512
36,73,1071553
84,253,80837
13,136,1925542
61,893,141384
7,508,406344
36,253,80849
355,14,1948592
18,1079,30452
14,241,23253
46,386,20376
19,5,33524861
22,83,53506
46,13,20010469
1,13,20010474
13,15,1784458
12,235,13202
4,26,194705
2,253,80898
14,411,171680
3,347,325761
5,57,2119945
2,67,1986086
170,93,40599
37,4,?
10,235,13242
123,23,2027809
5,16,-281888
71,1,?
4,325,53580
36,11,5273587
78,34,184690
11,253,80951
10,240,91095
28,55,9465444
28,40,15405504
1,1208,242309
10,241,23371
69,1,?
36,67,24202423
45,893,141523
59,4,11071064
45,253,80984
45,386,20505
45,1079,30585
7,659,272572
29,105,858652
7,621,363293
74,279,111301
109,266,202026
27,204,131468
19,386,20532
1,204,131473
4,380,242354
7,408,141555
17,673,587899
9,386,20543
128,18,988225
3,235,13347
9,270,191968
36,893,141568
9,88,284128
229,1079,30632
229,104,6333513
229,86,5809353
229,102,5285193
134,99,161734
229,61,5517094
229,38,3941734
229,29,3478054
229,43,1381415
229,32,5131115
229,28,2883336
229,12,16642536
229,8,15523656
229,6,14992297
229,28,1976137
229,59,927817
229,120,947977
229,216,877418
108,1,10987598
229,125,2984138
229,136,1925738
229,157,1401579
229,79,1290699
229,57,17126379
229,35,12946060
229,35,12946060
229,28,15576940
229,28,2955340
134,95,124302
16,253,81044
18,14,-9674
161,3,33468953
290,85,6401214
290,15,5413435
290,14,4183615
290,12,2601055
290,29,1028575
290,50,9528896
290,28,7422176
290,57,1865276
290,25,10221597
290,9,8135037
290,6,7550397
290,31,4365118
290,32,1048738
290,7,3347038
290,34,4979999
290,4,4516319
290,12,6602879
290,24,8084640
290,18,6199620
290,17,4771141
84,1,19067521
290,22,8667842
290,43,2903522
290,82,968102
290,22,2933763
290,16,1372803
290,1,8921224
290,26,6653285
84,4,20190725
84,1,?
16,340,81068
290,14,2684589
290,5,9264010
290,26,6250030
1,893,141612
290,6,8639054
290,42,5070734
170,62,-9645
15,5,19485075
290,21,8770095
290,10,7661295
290,10,6018256
290,9,2076917
104,37,2177722
104,27,7237883
104,39,3437784
104,18,1986265
104,10,5373146
104,49,5625147
104,10,6441627
104,4,7731867
104,33,8719708
95,2,22157729
3,146,1220190
8,4,5927552
13,14,-9626
8,325,53733
22,893,141635
9,8,374921
32,3,1129421
34,893,141642
24,1668,334603
134,1,5275185
134,3,1868206
11,386,20631
14,154,20632
11,382,465592
2,893,141652
31,5,5141273
4,338,13435
4,2,14879
151,29,?
151,61,588000
64,152,91261
50,338,13442
6,386,20645
4,2,22089
21,31,7429451
12,25,25936394
4,124,678796
290,1,978258
55,27,544819
31,71,82587
29,872,121531
13,893,141691
74,10,18206497
2,32,13971461
16,253,81168
3,2,33928431
216,6,11229712
55,88,284273
5,1905,131633
39,2202,292913
5,304,10110835
39,885,265555
5,86,20533497
92,235,13501
5,5,131641
4,738,282842
4,48,2187903
4,551,202204
82,602,222367
82,389,625568
52,8,10584548
188,18,9858849
9,28,4506370
23,241,23594
3,30,454164
1,47,2661685
26,1079,30811
21,386,20731
21,408,141755
21,17,15554077
21,6,12388958
21,348,232479
21,430,645760
28,97,434028
71,83,53869
1,1,589550
89,4,313132
46,21,13553
514,2,28429073
93,61,3074996
163,1220,212337
3,338,13559
15,5,17973241
62,8,1180021
89,16,29046902
62,50,1129566
1,338,13570
35,21,38778372
140,357,161956
170,25,1180039
4,386,20779
9,338,13580
1,262,504620
110,4,3387561
97,22,7160366
17,386,20792
16,16,72633
15,386,20798
10,42,4890943
10,81,9496006
8,411,172066
64,386,20812
22,3,14292652
21,11,2732400
97,23,8740082
97,19,6555602
59,42,663
9,1,5423771
92,8,20707933
161,2,33600193
20,338,494593
88,266,202338
8,1905,131779
10,893,141860
8,4,12832580
8,266,202342
8,103,182184
9,21,2129008
83,50,2440111
14,102,11149233
20,10,20648913
46,414,615634
73,152,91474
28,1,10698529
1,51,1704290
1,19,383812
117,338,13672
11,386,20873
216,1,5705996
1,80,2621517
8,24,8145418
12,511,303180
25,893,141904
140,253,81366
287,2,?
7,338,13691
188,51,?
168,3,1635140
53,85,6401541
8,21,13701
14,31,1867043
14,1208,242725
18,1668,334886
12,602,222567
15,1905,131850
70,8,3911851
97,95,202412
97,56,?
1,600,202414
67,4,26573137
4,249,676182
6,338,13730
20,42,2352355
18,430,645955
3,893,141955
107,42,780
19,8,7200840
11,39,8578921
320,85,1092304
151,885,265809
52,893,141970
57,386,20951
3,486,303255
40,1098,61275
27,32,1049116
38,1079,31039
3,32,1049122
55,340,81443
1,42,805
7,511,303266
8,1,568166
2,338,13767
17,581,192392
2,885,265833
4,36,2530953
95,386,20973
3,325,54096
110,9,573939
47,1178,152081
92,1,175125
64,49,13785
45,1105,232729
26,1905,131930
8,893,142012
1,2,167934
25,28,160734
17,1178,152094
29,6,1152895
56,1942,283136
29,184,13797
56,44,13984739
151,54,-9240
1,95,124740
95,22,13901221
27,6,4173962
123,184,13804
11,508,406984
4,165,232745
22,201,101707
91,54,-9232
138,49,13807
93,338,13808
11,294,525008
19,15,2097490
18,294,525010
49,49,13815
45,338,13817
52,893,142042
9,16,7994363
79,15,7651645
89,14,24617666
49,386,21028
60,23,1170209
18,53,-29367
17,338,13834
31,42,879
3,338,13840
10,136,12251021
10,4,2158002
4,241,23923
97,5,10030484
27,83,54164
9,340,81525
11,627,474647
158,1668,335030
8,49,13851
19,873,324953
355,101,7500474
19,39,7308894
20,338,13855
19,26,5161856
34,1079,31136
34,291,335037
14,738,283198
19,3,4221541
58,42,202562
1,340,81543
287,183,192485
63,204,132008
14,1220,212648
3,235,13869
6,338,13870
63,411,172330
34,386,21072
107,248,424332
27,5,16754
3,35,54195
29,382,466035
12,3,?
14,2,20585716
290,36,2531056
24,235,13877
5,81,9496279
290,28,1312819
17,217,827540
6,8,?
60,41,1785142
6,4,2695162
2,279,111863
20,95,91705
31,291,335066
1,184,13886
8,1079,31167
6,2,676348
37,256,111869
12,19,19514370
5,15,13430430
16,80,44130
27,314,283230
6,71,83013
9,30,1353153
27,944,215553
14,152,91714
6,62,-9144
6,872,121955
11,57,7581157
7,62,888039
122,408,142119
151,272,595659
19,49,1210599
12,2,4171181
8,2,13901
61,36,6452202
2,1905,132042
37,10,?
19,294,525103
10,893,142123
1,411,172363
158,408,142124
37,65,3659984
27,33,1089585
37,28,2883885
80,5,5141747
26,20,404208
140,10,6825109
13,621,363891
11,53,20271891
1,61,2643351
11,8,18699411
9,85,1092471
11,2,13921492
60,8,3196312
47,10,24234712
11,6,16018133
11,23,3085434
51,112,1200535
5,4,9428635
16,1079,31202
39,266,202622
8,338,13922
1,340,81604
1,15,5101505
57,325,54246
26,79,19256706
14,14,-9112
26,57,17684227
8,235,13927
48,62,-9111
67,338,13928
2,338,13930
53,340,81610
3,1105,232870
35,9,?
17,414,615910
3,66,636073
14,1079,31213
95,17,3629773
9,27,4688174
13,138,3855
83,9,8498415
95,340,81616
121,1470,373997
55,256,111917
170,26,133517
2,31,4184180
6,165,232881
41,483,555381
20,253,81622
83,2,6754582
83,4,7228403
155,7,?
9,380,242966
22,99,162328
39,100,212730
3,66,2349690
12,254,767131
22,1,14678913
48,621,363933
15,71,83074
25,184,13954
92,3,-232225
1,163,10255298
30,6,1422338
24,48,2702439
2,266,202659
24,60,3750759
25,183,192580
24,12,6603460
10,73,353862
22,34,185382
24,5,9206982
3,62,-9076
152,42,699463
24,21,7110343
24,15,2067403
3,1079,31244
24,11,6230444
24,9,6865484
24,9,7843245
24,5,8629545
16,24,4406025
87,1842,313545
24,7,9022605
19,340,81646
3,266,202668
51,382,466128
5,54,-9070
5,42,1011
29,508,407151
28,382,466132
1,184,13972
337,88,28045073
14,14,3922193
27,6,5766774
32,1178,152274
14,4,32698
3,521,615958
1,486,303479
6,99,788760
7,42,1021
60,18,4305241
33,253,81663
12,6,1533183
22,340,81664
7,944,215647
26,609,545347
1,235,13988
20,106,726848
7,201,101889
5,154,21190
16,198,2450530
13,2,18245830
355,37,8518692
34,1058,414372
34,52,363974
1,1058,414374
21,893,142214
40,386,21195
32,256,111975
320,2,28530381
64,152,91821
9,51,2119281
24,241,24082
39,4,2129362
49,344,539603
6,204,132143
5,124,7913845
42,25,2551285
42,42,3307346
42,7,3297266
42,119,6959186
12,338,14007
10,386,21208
42,33,6898648
42,16,4416149
42,17,4647929
15,893,142229
42,7,7268729
42,26,2732790
42,33,2722710
42,92,5323291
42,31,2339671
28,42,2352633
42,48,3680254
8,3,91834
9,872,122074
21,15,273274
12,70,12167614
61,36,2531196
42,100,1073857
2,1942,283359
42,9,3760899
2,266,202720
42,115,10060901
42,56,2218721
3,602,222881
42,16,6835301
100,338,14021
42,61,3075462
28,225,656323
33,27,51464
24,386,21225
104,42,699525
49,386,21226
8,7,9698086
49,184,14027
104,8,1531787
49,325,54348
49,241,24108
49,1079,31308
22,241,24108
49,104,6334189
70,256,112009
49,86,5810029
49,102,5285870
49,483,555470
49,106,736970
49,389,626091
49,240,91851
49,1360,253131
49,602,313611
3,18,928492
39,386,21232
49,215,797452
77,1079,31312
49,1668,335213
49,198,2450574
42,13,6280915
49,51,1704655
49,103,7188175
42,35,8690095
6,386,21236
49,175,215696
42,235,14036
42,885,266096
41,28,1077
49,304,10111377
29,324,446037
49,160,21975477
55,14,?
49,86,20534038
42,53,4607638
49,2202,293459
49,2002,353939
49,1098,61559
49,1942,283379
49,1842,313620
25,893,142261
3,408,142262
49,82,7399802
1,408,142262
139,23,1886105
88,1079,31325
42,1220,212826
42,46,5232607
42,28,6008827
42,14,2904188
14,1,5182208
32,5,29731389
3,347,326590
32,2,28429570
4,1079,31330
18,386,21251
32,3,29590271
18,5,21251
6,386,21251
37,340,81731
18,71,83171
49,125,2984831
49,136,1926432
18,152,91872
49,157,1402272
49,79,1291392
25,386,21253
49,84,7765573
49,26,5596993
129,2,?
49,29,5346373
49,46,1324514
49,49,3422594
32,5,6805094
49,37,2382914
49,34,5051235
49,41,9207075
46,1079,31335
49,56,1603815
49,11,9002536
9,46,2682376
49,4,7923976
49,8,5817256
21,21,33692778
67,31,315080
18,235,14062
155,50,1130072
49,885,266133
49,202,1835733
55,66,636214
49,1105,233014
1,386,21275
2,138,3995
5,659,273335
1,386,21277
9,241,24157
36,11,1625437
2,225,656379
53,106,719739
52,256,112061
36,386,21281
10,51,1644163
35,256,112065
191,29,2249026
1,51,3861827
514,8,1504487
96,11,1625448
21,62,-8951
84,26,40950409
16,3,23889352
49,968,539694
2,76,-99604
15,26,1170478
10,1,6462481
66,32,617522
49,121,637682
19,24,1251123
15,15,2643547
16,551,202808
52,235,14117
48,386,21319
36,386,21319
8,235,14121
31,93,41486
27,20,1472906
46,5,12298828
11,3,?
29,235,14133
6,893,142353
6,893,142356
27,1058,414517
165,644,266197
22,23,1886200
6,338,14141
1,57,999101
13,241,24222
10,7,13831006
19,893,142368
151,2,7299109
2,340,81833
1,338,14160
21,92,2239021
26,395,505202
9,893,142383
2,1220,212946
36,152,91990
48,5,7077434
19,253,81856
95,154,21376
311,386,21379
2,893,142401
5,1079,31463
59,1,15129864
5,885,266245
9,83,54506
41,240,92008
107,49,14188
35,89,17681612
139,134,1190734
35,10,9456274
33,256,112174
27,27,1786895
23,1220,212976
27,133,1472976
41,68,3589717
27,14,3097238
29,12,6603702
22,551,202908
14,2,26353249
57,1079,31495
57,10,1180675
8,6,11734435
3,42,1255
57,338,14216
57,21,14216
57,42,1256
31,5,1112937
57,1360,253323
35,3,8428145
57,9,3097265
20,9,971826
57,8,3892206
65,15,3771188
23,627,475030
3,201,102132
3,62,-8807
68,1,?
3,1905,132378
47,95,202939
63,147,1956861
25,36,?
6,325,54567
27,15,3771208
21,19,516809
42,75,122312
21,18,4134099
1,3,22899
11,386,21465
27,474,485145
16,1668,335447
25,92,2239131
7,47,2662433
41,292,676734
35,1842,313854
21,93,41636
39,268,384417
28,240,92099
5,1178,152581
39,99,162662
15,893,142507
19,588,273547
64,42,807788
61,100,7218670
8,602,223154
6,962,539897
5,53,1072698
6,42,1338
58,1101,323959
7,51,6079645
5,1098,61826
9,22,13733187
62,159,192931
19,44,10988554
26,4,5404297
49,893,142539
1,474,485199
41,944,215980
11,54,606162
5,235,14323
10,8,6865843
68,3,?
10,152,112311
9,11,3438718
18,241,24418
25,42,1382
1,31,7430346
311,253,82028
11,1,3219788
30,1376,344170
42,99,162736
63,134,1190898
22,5,4379058
1,3,22998
19,270,192984
16,959,296669
1,1208,243389
337,58,7695391
81,2,9144032
20,801,374433
31,43,1382435
10,3,653795
95,14,9950378
10,893,142598
29,10,?
139,66,1221163
84,1,18407505
64,124,679730
3,21,14392
27,120,807893
78,138,4315
2,1,14053016
2,10,3037017
95,6,1412700
190,6,4053661
92,1842,313981
35,386,21601
50,1,10185182
50,73,1735262
67,28,161350
75,107,717194
33,24,73459
9,338,14419
2,253,82099
133,9,283764
94,3,4747708
133,1,?
94,3,?
70,18,21630
7,338,14433
78,8,6756516
16,23,1150657
3,235,14442
20,581,193063
15,1079,31729
15,1905,132589
15,872,122509
15,241,24529
15,386,21650
15,62,-8589
15,235,14450
15,1220,213231
58,602,314036
34,218,216123
1,968,540064
31,1,3821889
66,340,82155
35,1,8609899
20,288,162861
35,10,3307821
8,62,-8556
42,28,161424
49,253,82168
5,201,102388
187,19,3096096
165,5,162878
22,944,216158
16,325,54828
8,184,14515
59,386,21716
8,386,21720
92,49,1392663
7,253,82205
10,167,589088
19,386,21734
29,8,6100038
20,20,9537259
24,872,122605
10,893,142769
17,162,246450
54,86,344373
33,551,203254
78,5,11667049
15,338,14571
8,278,404883
79,88,285364
1,93,41946
107,143,9618006
36,31,1867928
42,5,?
22,83,54911
10,102,8408354
35,885,266658
40,7,17278760
30,338,14602
25,236,294024
8,408,142825
58,486,304105
32,437,344425
10,83,54930
6,6,283952
95,11,14224540
17,16,4268380
17,83,54941
1,236,294041
17,253,82301
17,338,14621
17,117,808122
17,108,697243
17,21,3156703
22,893,142852
22,100,213412
22,204,132773
1,16,45661193
71,4,11137199
9,5,508561
56,2,16088
19,340,82332
4,1376,344479
46,872,122733
6,78,1181142
4,49,14696
35,4,20192039
1,27,3459240
71,51,2119981
11,551,203403
104,2,?
337,51,?
21,49,14706
158,15,6815831
3,81,1029913
26,1,?
246,27,5787676
23,386,21916
32,1668,335902
56,72,1604482
52,294,646943
22,1058,415107
23,241,24807
28,408,142948
47,873,325830
16,5,24064171
20,21,8438737
156,2,6745300
16,1905,132881
16,1079,32022
156,2,6291702
123,380,243766
2,63,1241688
216,2,4809952
104,152,92575
6,1079,32036
107,95,125699
1,380,243780
38,253,82442
89,86,344582
35,386,21962
119,338,14772
53,6,41250672
71,1,24853
71,1,1990516
355,40,858682
38,7,21043104
3,41,8862144
38,551,203485
6,236,294205
28,5,3701186
28,324,446787
27,386,21987
28,4,6644607
51,10,475588
287,340,82471
3,304,10112132
43,1220,213572
18,338,14793
4,968,540394
29,1942,284134
19,104,6334955
3,386,22001
2,959,297102
8,42,1842
17,3,3570224
20,58,1009848
41,28,1850
134,236,294232
119,87,?
8,1208,243835
119,215,798236
17,184,14818
14,236,294243
98,201,102724
19,340,82510
2,600,203530
36,165,233773
17,386,22036
27,319,253936
5,235,14837
34,1079,32120
9,54,-8194
52,287,196345
10,2,203545
10,46,9739226
10,1,949468
84,62,-8190
10,483,556290
337,54,4539391
85,75,122912
12,386,22055
1,959,297155
13,338,14856
9,893,143079
27,150,737803
5,266,203563
5,357,163244
37,67,540474
8,1079,32154
67,4,3620636
3,25,7430883
1,189,102789
191,4,5031909
3,102,8408649
191,1,3973510
12,408,143111
242,11,-229847
51,1842,314474
11,256,112884
18,18,22104
19,3,35312188
21,235,14908
18,1,14337210
44,2002,354810
2,113,758011
149,7,12964896
5,183,193536
26,28,979721
34,254,768111
37,357,163316
58,256,112919
1,11,3338521
48,5,22142
355,340,82624
1,235,14948
2,184,14950
34,256,112934
216,408,143175
8,475,425418
31,893,143178
230,5,6302003
246,46,1645045
2,3,5697205
246,202,657268
1,338,14972
85,2,14976
10,262,506017
6,270,193598
9,147,255521
20,1079,32263
4,129,2038186
30,256,112967
39,1668,336168
4,98,2310408
13,235,14988
30,88,364968
19,253,82669
9,4,9497389
8,7,10112331
22,175,216652
65,175,216652
8,7,616974
2,235,14994
31,9,13599958
55,5,8882523
84,1220,213784
9,50,1473785
24,338,15006
52,2,17997794
65,1,?
1,340,82699
39,17,5757741
33,236,294442
287,37,1387405
50,235,15026
9,240,92846
43,174,14500047
2,338,15029
43,7,4792952
4,67,1987893
12,408,143255
12,338,15038
13,430,647259
34,72,2542240
24,4,4840541
84,204,133181
11,13,164863
29,26,5597985
12,340,82726
7,18,2713611
62,95,125995
27,5,-56942
31,36,1144078
22,253,82738
12,1,3145624
110,10,5374812
6,386,22273
66,279,113054
24,893,143295
155,13,2121796
22,14,10646657
9,1220,213857
56,184,15080
116,411,173540
63,10,4205480
14,40,3147080
63,12,3459621
20,112,1265062
11,959,297389
16,325,55410
355,7,1613491
23,21,3157171
10,51,1705712
19,110,549333
16,44,16583795
10,944,216756
34,340,82777
10,1079,32377
10,338,15097
10,1101,324758
31,50,1030304
11,1098,62624
28,38,2847644
19,17,16634205
13,4,2491966
6,2,4044287
9,66,55431
16,602,223975
16,1105,234055
16,382,467276
16,1,26162638
3,16,17027339
16,1360,254220
16,1905,133261
16,99,153421
16,673,589682
4,164,3792302
8,1942,284462
83,36,1201742
16,69,6856564
16,1,25275604
38,644,267184
16,6,4759925
16,17,9285905
3,338,15128
3,228,628628
3,1220,213909
31,56,1132569
31,328,244150
11,340,82813
47,1098,62655
42,386,22337
47,51,1645217
8,4,13368318
9,235,15138
106,1079,32420
26,1,33863
1,140,1010184
15,272,596909
28,218,216810
55,3,10213291
14,2,8712811
14,1,31251692
27,386,22352
16,211,445715
10,25,10223377
4,338,15158
12,2,8220339
290,959,297460
14,1079,32443
38,152,113147
9,2,?
14,1098,62691
9,2,24515393
1,235,15173
18,43,7088513
5,241,25253
4,1079,32454
14,10,507655
47,10,4185416
14,959,297477
5,386,22378
2,1079,32460
3,893,143402
156,6,6130924
4,893,143405
26,241,25269
24,8,12852850
27,9,?
16,235,15192
17,1,9225494
18,340,82875
14,1178,153497
22,204,133338
70,79,6816320
41,893,143420
55,10,761180
19,39,465920
16,22,990080
1,411,173661
3,241,25282
14,551,203903
15,893,143423
78,256,113184
83,76,11839105
14,30,1255106
47,13,?
14,1,143427
14,256,113187
36,336,939748
61,165,234148
3,338,15208
39,228,628709
19,184,15209
60,1079,32490
16,408,143432
87,380,244235
87,61,589776
87,1470,375278
37,46,2683540
10,621,365202
14,80,2421524
23,113,758325
66,893,143445
23,357,163607
27,129,2038428
23,659,274488
29,659,274488
23,600,203929
118,386,22430
29,41,8862593
34,26,748253
33,49,15234
104,14,10838335
104,18,7451395
104,15,6907076
6,241,25319
91,39,?
62,386,22441
41,17,244261
7,39,23881
119,235,15243
8,11,244263
3,1360,254344
3,430,647466
43,184,15246
17,319,254347
6,184,15249
7,338,15249
106,152,93071
12,76,-98448
13,1,1466831
79,1058,415632
40,6,8640913
8,18,2011093
79,1,4891154
5,801,375314
1,152,93078
2,11,?
8,893,143479
46,72,5808380
140,22,3389240
9,386,22462
7,21,42625
1,53,6443486
14,386,22466
14,415,415647
16,27,30046468
4,1079,32548
16,6,2723969
2,184,15269
1,99,476070
119,885,267331
6,152,93092
287,2,?
287,53,18088772
15,348,234213
242,4,254374
25,71,84394
5,340,82956
35,235,15277
18,33,1615118
39,201,103178
8,1178,153579
23,1905,133420
2,1079,32562
4,256,113263
60,256,113264
211,338,15284
60,1376,345106
17,338,15287
11,1058,415668
60,738,284628
45,42,2328
27,5,650388
60,588,274548
26,49,16103029
1,42,2330
31,86,345110
98,95,4096250
104,41,4014232
39,6,15294
118,5,9155034
58,893,143515
83,30,5529116
46,1,17289537
65,104,20051457
5,152,93118
52,872,123358
16,105,516419
2,893,143519
81,9,5243939
19,167,589860
13,125,647520
246,64,1302721
34,621,365282
13,1905,133442
9,165,1212004
34,338,15305
18,184,15306
1,304,10112648
2,1079,32589
79,11,14275630
3,253,82991
1,872,123372
1,121,638892
27,10,41396592
37,340,82993
2,253,82995
14,325,55635
15,386,22515
2,893,143536
355,40,11080276
9,49,15317
7,338,15319
10,338,15321
4,386,22523
41,325,55644
5,12,-79713
74,87,?
5,386,22531
15,944,216991
7,235,15331
5,1905,133472
15,106,728192
1,386,22532
32,340,83013
14,2,3058114
1,235,15334
80,6,3913475
55,256,113315
19,1668,336516
3,25,7431337
55,266,204037
5,621,365318
102,235,15338
5,2,?
26,959,297639
68,1220,214120
24,46,2319401
38,201,103242
34,112,869323
8,893,143563
55,1,11785964
30,14,93164
3,893,143565
8,19,3098385
1,3,1194766
12,37,4024366
79,10,2824846
3,1058,415726
30,22,1665646
155,609,546706
40,110,859248
4,1905,133489
161,183,193970
1,44,587030
37,411,173810
20,408,143571
20,602,224212
23,236,294772
15,55,9467512
45,62,8076533
27,340,83034
39,340,83034
18,1376,345174
78,154,22555
43,240,93176
17,69,6856797
26,2,6272157
56,1905,133497
103,256,113337
3,962,540958
118,62,8076539
17,141,788700
