id,twitter_user_id,imdb_item_id,retweeted_flag,entities-user_mentions-id_str_count,avg_user_rating,user_count,movie_retweet_count,user-followers_count,user-favourites_count,avg_movie_rating,movie_count,user-listed_count,rating,imdb_release_date_tweet_diff_minutes,user-statuses_count,user-friends_count,retweeted_status-id,scraping_timestamp,retweeted_status-user-id,lang~ar,retweeted_status-entities-user_mentions-id_count,retweeted_status-user-listed_count,retweeted_status-user-favourites_count,retweeted_status-user-statuses_count,retweeted_status-user-followers_count,user-utc_offset,retweeted_status-user-friends_count,lang~en,user-time_zone~Riyadh,user-location~//,imdb_genres~Comedy,imdb_genres~Drama,created_at~20,user-time_zone~Baghdad,created_at~2014,created_at~2013,imdb_genres~Thriller,user-location~Saudi,user-lang~ar,user-location~Arabia,imdb_cast~nm3239803,imdb_director~nm2308774,imdb_cast~nm0302330,imdb_plot~20-something,imdb_cast~nm0877555,imdb_languages~English,imdb_plot~supervising,imdb_plot~residential,lang~fa,created_at~Jan,imdb_genres~Action,imdb_countries~USA,retweeted_status-lang,imdb_release_date~2013-12-25,user-location~Ireland,imdb_plot~waters,imdb_plot~navigates,imdb_genres~Documentary,imdb_plot~treatment,engagement
4.2113931966416077E17,262907949,1800241,1,2086,8,1,51,779,25,7.698015,957,28,8,28720,3422,982,4.2113150809590989E17,1391212261,23684776,0,0,27,219,5010,1058,-14400,1643,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2257484271441101E17,263493893,1091191,0,0,5.5,2,23,1364,264,8.140476,420,10,10,4184,17141,1985,?,1391234631,?,0,0,?,?,?,?,-25200,?,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,?,0,0,0,0,0,0,1
4.2497288503246848E17,263662347,2294629,1,2184,9,1,38,107,1967,8.135084,533,0,9,77073,14831,147,4.2496922108561818E17,1391255469,73611820,0,0,0,60,1067,28,3600,160,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.3046351348065894E17,269453610,1800246,1,2288,7,1,4,1525,2760,5.866667,30,8,7,5291,22188,1624,4.3046239390348902E17,1391508300,46087719,0,0,1,95,970,75,-10800,304,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,0,0,0,0,0,0,1
4.2641894277804851E17,270238188,1567609,1,2211,8,1,1,156,194,6.936709,79,0,8,978559,1163,148,2.83832246539001856E17,1391269863,15142378,1,0,8,80,13100,804,-36000,385,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,ar,0,0,0,0,0,0,1
4.2646301738430464E17,272361109,993846,0,0,8,2,90,152,1273,8.582518,1533,0,8,42674,6808,150,?,1391268957,?,0,0,?,?,?,?,?,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
4.2506620091448115E17,272888283,1535109,1,2186,5,1,83,678,597,8.360597,1406,4,5,145184,14069,599,4.250546827936727E17,1391262230,921489474,0,0,10,1798,19684,2748,10800,510,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2470304813786317E17,273556906,1798709,0,0,6.5,6,33,629,221,228841.379863,437,12,1,12641,24431,478,?,1391258410,?,1,0,?,?,?,?,10800,?,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.247044215710679E17,273556906,1798709,0,0,6.5,6,33,629,221,228841.379863,437,12,10,12646,24431,478,?,1391258408,?,1,0,?,?,?,?,10800,?,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,8
4.2910002237474406E17,274738581,1234721,1,2264,8,1,6,266,2591,6.472222,108,0,8,-17406,24062,252,4.2909343574459597E17,1391162700,52252450,0,0,1,1,5958,19,28800,56,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,en,0,0,0,0,0,0,1
4.250685901494272E17,274951951,1675434,1,2166,9,1,28,647,742,8.83871,372,10,9,1166153,18206,656,4.2506834083160883E17,1391262227,22208301,1,0,488,3389,113409,28179,10800,420,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,ar,0,0,0,0,0,0,4
4.2512220329505178E17,277695692,780536,0,0,7.666667,12,4,248,2,8.126761,71,13,9,3098786,1201,295,?,1391261297,?,0,0,?,?,?,?,-18000,?,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2812685649654989E17,278534165,816711,0,0,7.142857,140,51,651,251,7.308388,1991,5,8,318626,22979,524,?,1390993956,?,0,0,?,?,?,?,10800,?,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,?,0,0,0,0,0,0,1
4.2812678357860352E17,278534165,2234155,0,0,7.142857,140,14,651,251,6.5878,541,5,8,338785,22979,524,?,1390993956,?,0,0,?,?,?,?,10800,?,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.3080194893441434E17,279507330,227538,1,2488,8,211,2,529,1163,8.375,8,4,10,6760236,64962,284,4.3079722960842342E17,1391594700,229192881,0,0,1,2358,38313,715,0,258,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,en,0,0,0,0,0,0,1
4.2850386802916147E17,280309648,1183923,1,2255,7,1,14,1210,1377,7.222222,9,9,7,1693824,111714,138,4.2827336187435008E17,1391076300,80917504,0,0,4,56,3944,265,?,1188,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,4
4.2305714809735168E17,281613291,1045658,0,0,9,3,20,83,43,8.172619,1008,3,9,554740,2296,214,?,1391236359,?,0,0,?,?,?,?,?,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.3304986829549978E17,282728861,165929,1,2329,10,1,4,681,1909,7.571429,7,3,10,7306288,27084,592,4.3277322718245274E17,1392113100,141050718,0,0,0,19,54,17,-18000,123,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,en,0,0,0,0,0,0,2
4.2429979671186637E17,282846369,60196,0,0,8.849315,73,0,3527,630,9.09589,73,24,10,24757438,68179,285,?,1391244954,?,1,0,?,?,?,?,10800,?,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,?,0,0,0,0,0,0,0
4.2863136779953766E17,284125909,1800241,1,2259,8,1,51,456,8,7.698015,957,0,8,58490,6060,891,4.272181317368791E17,1391076300,85334324,0,0,1,1135,13577,663,-18000,736,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2485685648216883E17,287486725,2194499,1,2180,9,1,11,127,49,7.933464,511,0,9,103972,3731,155,4.2484895627152179E17,1391256492,1197142608,0,0,8,2,65,2533,25200,17,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,en,0,0,0,0,0,0,2
4.2485046355756237E17,287629297,2194499,1,2180,9,1,11,44,191,7.933464,511,1,9,103946,7629,344,4.2484895627152179E17,1391256499,1197142608,0,0,8,2,65,2533,25200,17,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,en,0,0,0,0,0,0,2
4.2175812474033357E17,291264866,2024544,1,2695,9.428571,7,25,431,200,8.530749,748,6,9,91659,29456,204,4.2175780565024768E17,1391213286,930264368,0,0,1,41,2959,679,0,1137,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2490412921588122E17,292413045,2024544,0,0,9.75,12,25,145,1668,8.530749,748,0,10,104160,10032,154,?,1391256442,?,0,0,?,?,?,?,-36000,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2177222346542285E17,292839031,88763,0,0,5.5,16,5,283,720,8.988764,89,10,10,15002975,9297,768,?,1391213248,?,0,0,?,?,?,?,10800,?,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2458157204691354E17,295325891,1959409,1,7570,7.4,5,1,10,3,6.125,8,0,6,606878,170,5,4.2458142862685389E17,1391250699,255493963,0,0,0,8,38,4,-10800,65,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,en,0,0,0,0,0,0,1
4.2464044274417664E17,295325891,1979320,1,7570,7.4,5,46,10,3,8.495763,1180,0,8,163652,170,5,4.2464037063989658E17,1391249745,255493963,0,0,0,8,38,4,-10800,65,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,sv,0,0,0,0,0,0,1
4.2851801540018176E17,295388973,1800241,1,2256,5,1,51,97,289,7.698015,957,0,5,58040,2102,220,4.2849040518611354E17,1391076300,240937389,0,0,0,310,1360,92,3600,352,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,2
4.2923599402684416E17,296852168,816442,0,0,6.75,4,2,105,450,8.010204,98,0,7,94013,1607,129,?,1391249100,?,0,0,?,?,?,?,3600,?,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,2
4.2345799643838054E17,297910490,1535109,1,2157,9,1,83,213,3742,8.360597,1406,3,9,138793,43954,154,4.2341050346177741E17,1391240111,904140139,0,0,4,5835,23789,862,25200,304,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2537451812816896E17,299623009,1454468,0,0,6,6,120,523,1600,44891.713196,2228,4,4,156489,23357,204,?,1391259380,?,0,0,?,?,?,?,0,?,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2210878005131264E17,302432389,1937390,0,0,7.166667,12,12,623,458,5.95,20,24,1,25372,5025,313,?,1391218035,?,0,0,?,?,?,?,3600,?,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,?,1,0,0,0,0,0,7
4.3188246900113408E17,302432389,2785288,0,0,7.166667,12,2,623,471,7,3,24,7,849,5195,315,?,1391853900,?,0,0,?,?,?,?,3600,?,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,?,0,0,0,0,0,0,1
4.306614185524183E17,305632188,2431286,1,1679,9,1,9,1605,181,8.155556,135,4,9,99677,11606,1795,4.306611299964887E17,1391594700,27800134,0,0,83,1933,10694,58364,?,58938,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,0,0,0,0,0,0,1
4.2504043009149338E17,309902373,993846,0,0,5.980392,51,90,951,44,8.582518,1533,24,8,37021,3879,579,?,1391253575,?,0,0,?,?,?,?,0,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,1,0,0,0,0,0,1
4.2226891971467674E17,311079278,1535109,1,1356,9,1,83,178,414,8.360597,1406,1,9,134068,10930,90,4.2225711794565939E17,1391227667,350561865,1,0,77,659,38590,4657,10800,352,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ar,0,0,0,0,0,0,2
4.2228846453798093E17,320942759,993846,1,6912,7.75,4,90,199,1278,8.582518,1533,0,9,26086,8124,643,4.2228124939938202E17,1391227656,579832708,0,0,15,794,7114,980,-18000,269,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,en,1,0,0,0,0,0,1
4.2190724331628954E17,320942759,1206543,1,6912,7.75,4,4,199,1278,6.793333,150,0,6,51931,8124,643,4.2190454892477645E17,1391220000,164037057,0,0,114,3570,43702,12493,-18000,1091,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2558323483636531E17,321640908,190590,1,3534,8.5,2,12,2126,92,8.057143,35,42,10,6820138,12738,238,4.2557066904967578E17,1391264163,1322486702,1,0,9,113,3585,582,10800,201,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,ar,0,0,0,0,0,0,3
4.3259712161185792E17,323857654,993846,0,0,7.75,8,90,745,6,8.582518,1533,9,9,67049,21625,90,?,1392026701,?,0,0,?,?,?,?,10800,?,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,1,0,0,0,0,0,2
4.2535015414182707E17,324162584,768222,1,2192,9,1,2,3994,685,9,2,32,9,?,1422,4000,3.7211438855711949E17,1391260277,1488065258,0,88,35,13475,16786,1821,?,1828,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,en,0,0,0,0,0,0,1
4.2283869916941926E17,326487899,421715,0,0,10,1,6,779,528,8.617647,68,7,10,2657712,22614,328,?,1391229933,?,0,0,?,?,?,?,10800,?,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.29024575699968E17,330690616,125664,0,0,7.311475,61,4,4699,3099,7.26087,23,90,8,7421333,7529,1505,?,1391162700,?,0,0,?,?,?,?,7200,?,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,3
4.3224096051772621E17,332085632,993846,1,2311,10,1,90,93,162,8.582518,1533,0,10,65634,3124,195,4.322304025905152E17,1391940300,244348955,0,0,1,176,5984,195,10800,263,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,fa,1,0,0,0,0,0,1
4.3026114175199642E17,333194967,268978,0,0,8.736264,91,9,921,698,8.689655,116,2,8,6354887,51222,568,?,1391421900,?,1,0,?,?,?,?,10800,?,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.2725018872683315E17,333194967,1464540,0,0,8.736264,91,2,924,697,7.030303,33,2,5,1544842,51203,569,?,1391284309,?,0,0,?,?,?,?,10800,?,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,?,0,0,0,0,0,0,1
4.2270796052853146E17,334414394,2334873,1,2138,8,1,3,3214,945,7.527383,493,10,8,206373,8900,382,4.2265551832351539E17,1391232530,910000068,1,0,2,41,2962,1119,?,83,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ar,0,0,0,0,0,0,1
4.2436928881298637E17,335713431,1424003,1,2166,8,1,16,305,0,7.111111,9,5,8,1906414,3123,1320,4.2436203770441728E17,1391252624,22208301,1,0,488,3389,113409,28179,?,420,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,ar,0,0,0,0,0,0,4
4.2725402957685965E17,336407736,993846,1,206,8.166667,6,90,100,2,8.582518,1533,0,9,45817,392,109,4.2721172955962163E17,1391284302,20468785,0,0,8,359,12062,507,?,497,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,1,0,0,0,0,0,1
4.2990508199643546E17,339132686,1078588,0,2082,7.965517,29,4,331,648,8.15,20,2,8,2422332,11202,225,?,1391335500,?,0,0,?,?,?,?,?,?,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,?,0,0,0,0,0,0,1
4.3324598999530291E17,339531567,2431286,1,2079,9,1,9,1040,822,8.155556,135,6,9,109947,29970,316,4.3324528884608614E17,1392199500,462504972,1,0,14,259,17024,832,?,144,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,ar,0,0,0,0,0,0,2
4.3009717157759386E17,339819588,1821593,1,1675,9,1,2,254,60,7.882353,17,0,9,1579195,525,379,4.3008940861712384E17,1391421900,343523939,0,0,15,850,2450,3688,?,4016,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0,0,0,0,0,0,1
4.3293101116152218E17,341030320,1783422,1,2326,6,3,2,3491,373,5,2,109,5,690516,5576,344,4.3290048087300915E17,1392113100,1322486702,1,98,12,115,3849,642,7200,204,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,ar,0,0,0,0,0,0,1
4.2244901621583462E17,341983001,1327773,1,2031,8,1,8,755,92,7.552408,353,5,8,215424,26490,217,4.2244722352458957E17,1391225024,181779181,1,0,7,258,28848,797,-18000,372,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,ar,0,0,0,0,0,0,1
4.232489151407104E17,343078240,1454468,0,0,7.888889,9,120,73,252,44891.713196,2228,0,9,148042,1744,281,?,1391241121,?,0,0,?,?,?,?,10800,?,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2731531610895974E17,343147967,816711,0,0,6.2,5,51,42,34,7.308388,1991,1,7,315401,519,198,?,1391283358,?,0,0,?,?,?,?,32400,?,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,?,0,0,0,0,0,0,2
4.3008940861712384E17,343523939,1821593,0,1799,7.27451,51,2,3688,850,7.882353,17,15,9,1579164,2450,4016,?,1391421900,?,0,0,?,?,?,?,0,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,2
4.2282467760236954E17,343843765,1535109,0,90,6.4375,32,83,163,417,8.360597,1406,1,9,136277,4514,288,?,1391231474,?,0,0,?,?,?,?,-18000,?,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2717330015939379E17,350561865,120601,0,0,8.222222,36,2,4655,659,7.666667,42,77,9,7461497,38591,353,?,1391275695,?,1,0,?,?,?,?,10800,?,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,12
4.2225711794565939E17,350561865,1535109,0,0,8.222222,36,83,4657,659,8.360597,1406,77,9,134021,38590,352,?,1391227679,?,1,0,?,?,?,?,10800,?,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,6
4.2709974589965926E17,350561865,790636,0,0,8.222222,36,12,4654,659,8.112971,478,77,8,92724,38591,353,?,1391276653,?,1,0,?,?,?,?,10800,?,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,11
4.2828393540434739E17,350561865,2027064,0,0,8.222222,36,12,4658,654,6.809524,21,77,5,?,38557,353,?,1390993956,?,1,0,?,?,?,?,10800,?,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,2
4.2976603538720358E17,350561865,467406,0,0,8.222222,36,0,4657,660,7.77551,49,78,7,3212279,38604,355,?,1391335500,?,1,0,?,?,?,?,10800,?,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,5
4.2904055869093888E17,350561865,120382,0,0,8.222222,36,10,4654,659,8.45283,106,77,9,8235056,38579,351,?,1391162700,?,1,0,?,?,?,?,10800,?,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,9
4.2951908193954202E17,352968561,2024544,0,0,8,3,25,401,1331,8.530749,748,3,10,122498,66889,588,?,1391249100,?,0,0,?,?,?,?,-18000,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.2964153293774848E17,354652188,1454468,1,2758,8.5,2,120,43,5,44891.713196,2228,1,9,173444,2883,126,4.2962078832541286E17,1391335500,36983304,0,0,2,21,2041,207,-21600,294,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,0,0,0,0,0,0,1
4.2955102006334669E17,357191716,120382,1,1356,9,1,10,221,166,8.45283,106,0,9,8237085,9021,123,4.2904055869093888E17,1391249100,350561865,1,0,77,659,38590,4656,?,352,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,ar,0,0,0,0,0,0,3
4.261734673237975E17,359373770,1951264,0,0,8.529412,34,72,170,43,8.076866,1340,0,9,89044,3066,230,?,1391270862,?,0,0,?,?,?,?,10800,?,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.2820376335115878E17,359373770,373074,0,0,8.529412,34,2,171,43,8,19,0,7,4613011,3055,228,?,1390993956,?,0,0,?,?,?,?,10800,?,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,?,0,0,0,0,0,0,1
4.2245212442198426E17,362867847,1535109,0,0,8.857143,7,83,852,5830,8.360597,1406,18,9,134796,64804,380,?,1391224072,?,0,0,?,?,?,?,10800,?,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.3296816738496512E17,363074613,1291584,0,2303,7,2,2,23395,221,8.575,160,34,9,1275303,34419,180,?,1392113100,?,1,0,?,?,?,?,10800,?,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.2933187576597299E17,363580206,1091191,0,0,6.4,30,23,57,0,8.140476,420,0,6,31034,174,136,?,1391249100,?,0,0,?,?,?,?,?,?,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,?,0,0,0,0,0,0,1
4.2711726300803891E17,363778269,790636,1,1356,8,1,12,151,106,8.112971,478,0,8,92794,5873,82,4.2709974589965926E17,1391276630,350561865,1,0,77,659,38591,4654,10800,353,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,ar,0,0,0,0,0,0,1
4.2541154722188083E17,365565770,1496025,0,0,7.28125,32,2,51,263,6.810811,37,1,7,1053696,1951,224,?,1391259316,?,0,0,?,?,?,?,-25200,?,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,?,0,0,0,0,0,0,1
4.2178785776672358E17,366402384,95583,1,2062,7,1,12,333,18709,6.857143,7,8,7,13498237,28642,317,4.2178744955646771E17,1391212326,1460472584,0,0,14,729,1139,1934,-28800,1833,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,en,0,0,0,0,0,0,3
4.2793186423055565E17,370109330,1798709,0,0,8.4,5,33,441,71,228841.379863,437,7,9,25471,4868,93,?,1390993956,?,1,0,?,?,?,?,?,?,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,1
4.323796989668352E17,371051589,425210,0,0,9.333333,3,6,139,17,7.767442,43,0,8,4125605,10511,8,?,1391940300,?,0,0,?,?,?,?,-18000,?,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,?,0,0,0,0,0,0,1
4.2207910754792243E17,372756989,3382148,1,2109,2,1,6,31,14,4,4,0,2,2214,280,119,4.220696927782953E17,1391218088,165678908,0,0,1,9,466,65,?,286,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0,0,0,0,0,0,2
4.2685011871402803E17,375312066,1951264,1,1767,6.652778,144,72,483,770,8.076866,1340,0,10,91732,4396,1055,4.2683368967558758E17,1391271786,796139863,0,0,2,163,8047,1677,?,810,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2779660300166349E17,386808769,86250,1,2247,10,1,3,257,10,8.635135,74,2,10,15850533,13020,299,4.2774916985680691E17,1390993956,546977721,0,0,1,4229,16576,317,-18000,356,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,0,0,0,0,0,0,1
4.2455520635416166E17,389874798,1798709,0,1490,3,1,33,62,1268,228841.379863,437,1,3,12053,5794,137,?,1391250721,?,0,0,?,?,?,?,?,?,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,?,0,0,0,0,0,0,2
4.3178491961055642E17,390743112,405159,1,2030,8,1,2,229,27,8.444444,72,0,8,4748142,386,603,4.3178472220187034E17,1391853900,132543036,0,0,1,1747,11085,10547,28800,9215,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,0,0,0,0,0,0,1
4.3292731290106266E17,392206692,1985966,1,1521,8,1,9,228,802,6.715447,123,0,8,196581,11493,311,4.3292596962067661E17,1392113100,91133912,1,0,31,169,21589,1721,10800,243,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,ar,0,0,0,0,0,0,2
4.3039017932541952E17,393691486,1535109,1,2285,10,1,83,448,2047,8.360597,1406,2,10,166339,18207,831,4.3039012673343488E17,1391508300,168508299,0,0,256,524,15861,152834,14400,229,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,0,0,0,0,0,0,4
4.2371832677559091E17,393968376,359950,1,2158,10,1,13,48,48,7.575908,606,0,10,31768,827,104,4.2371792197072486E17,1391243947,1886686561,0,0,0,159,276,17,10800,41,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,en,1,0,0,0,0,0,1
4.2998658145454899E17,394120598,2140373,1,2077,9,1,11,566,1061,8.029851,268,0,9,63876,2905,1971,4.2987611375063859E17,1391421900,451556513,0,0,0,101,4032,53,-28800,158,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,en,0,0,0,0,0,0,1
4.2270927195735654E17,396155305,405094,0,0,10,3,133,148,25,8.95283,106,0,10,4108718,973,1005,?,1391232529,?,0,0,?,?,?,?,-18000,?,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,0,0,0,0,0,2
